Aktualisiert;E-Mail Kontakt;Geographische Abdeckung;Geographische Granularität;Kategorie;Kommentare;Lizenz;Veröffentlichende Stelle;Veröffentlicht;Website;Zeitliche Granularität;Zeitperiode;_collection_date;_title;_type;_url;tags;
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Schulkindern und Jugendlichen&unterthema=Gesundheits- und Risikoverhalten (Schulkinder/Jugendliche);Jahr;31.12.2007;2014-10-24 12:46:32;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Schulkindern und Jugendlichen -> Gesundheits- und Risikoverhalten (Schulkinder/Jugendliche);document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-12;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitsrelevante Verhaltensweisen&thema=Ernährung&unterthema=Ernährungsweise;Jahr;vom 31.12.1998 bis 31.08.2011;2014-10-24 12:46:33;Gesundheitsberichterstattung Berlin: Gesundheitsrelevante Verhaltensweisen -> Ernährung -> Ernährungsweise;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsrelevante-verhaltensweisen-ern%C3%A4hrung;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung&thema=Inanspruchnahme/Leistungen der Versorgung in Pflegeeinrichtungen&unterthema=Inanspruchnahme/Leistungen der Versorgung in Pflegeeinrichtungen;Jahr;vom 31.12.2001 bis 31.12.2011;2014-10-24 12:46:33;Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der Versorgung in Pflegeeinrichtungen;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-0;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Vorschulkindern&unterthema=Kenntnisse der deutschen Sprache im Vorschulalter;Jahr;vom 31.12.2004 bis 15.02.2013;2014-10-24 12:46:35;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Kenntnisse der deutschen Sprache im Vorschulalter;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-14;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Vorschulkindern&unterthema=Impfungen;Jahr;vom 31.12.2004 bis 15.02.2013;2014-10-24 12:46:36;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Impfungen;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-3;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen&thema=Lebens- und Arbeitsbedingungen&unterthema=Schadstoffe in der Ernährung und Belastung aus der Arbeitsumwelt;Jahr;vom 31.12.1999 bis 31.12.2012;2014-10-24 12:46:36;Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Schadstoffe in der Ernährung und Belastung aus der Arbeitsumwelt;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und-0;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Schulkindern und Jugendlichen&unterthema=Gesundheitsbezogene Lebensqulität (Schulkinder/Jugendliche);Jahr;31.12.2007;2014-10-24 12:46:37;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Schulkindern und Jugendlichen -> Gesundheitsbezogene Lebensqulität (Schulkinder/Jugendliche);document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-10;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Allgemeine Morbidität&unterthema=Schwerbehinderte;Jahr;vom 31.12.2003 bis 31.12.2011;2014-10-24 12:46:37;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Allgemeine Morbidität -> Schwerbehinderte;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-allgemeine-0;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Vorschulkindern&unterthema=Körpergewicht;Jahr;vom 31.12.2007 bis 15.02.2013;2014-10-24 12:46:38;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Körpergewicht;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Vorschulkindern&unterthema=Krankheitsfrüherkennung für Kinder;Jahr;vom 31.12.2007 bis 15.02.2013;2014-10-24 12:46:38;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Krankheitsfrüherkennung für Kinder;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-6;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Gesundheitszustand der Bevölkerung&thema=Gesundheitszustand von Schulkindern und Jugendlichen&unterthema=Gesundheitszustand von Schulkindern und Jugendlichen;Jahr;31.12.2007;2014-10-24 12:46:39;Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Schulkindern und Jugendlichen;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-13;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Gesundheitsdaten&bereich=Beschäftigte im Gesundheitswesen&thema=Personal in Apotheken&unterthema=Personal in Apotheken;Jahr;vom 31.12.2002 bis 31.12.2012;2014-10-24 12:46:39;Gesundheitsberichterstattung Berlin: Beschäftigte im Gesundheitswesen -> Personal in Apotheken;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-besch%C3%A4ftigte-im-gesundheitswesen-personal-apotheken;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Sozialstrukturatlas Berlin 2008;Jahr;vom 30.11.2008 bis 28.02.2009;2014-10-24 12:46:41;Gesundheitsberichterstattung Berlin: Kontext Sozialstrukturatlas Berlin 2008;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-sozialstrukturatlas-berlin-2008;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Bezirk;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Sozialdaten&bereich=Grundsicherungsgesetz - GSiG/ bis 2004&thema=Grundsicherung (GSiG)&unterthema=Ausgaben und Einnahmen;Quartal;vom 31.03.2004 bis 31.12.2004;2014-10-24 12:46:41;Sozialstatistisches Berichtswesen Berlin: Grundsicherungsgesetz - GSiG/ bis 2004 -> Grundsicherung (GSiG) -> Ausgaben und Einnahmen;document;http://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-grundsicherungsgesetz-gsig-bis-2004-0;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Einschulungsuntersuchung Berlin 2012;Jahr;15.02.2013;2014-10-24 12:46:42;Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2012;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2012;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Mundgesundheit der Berliner Kinder 2010/2011;Jahr;31.12.2011;2014-10-24 12:46:42;Gesundheitsberichterstattung Berlin: Kontext Mundgesundheit der Berliner Kinder 2010/2011;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-mundgesundheit-der-berliner-kinder-20102011;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Einschulungsuntersuchung Berlin 2004;Jahr;31.12.2004;2014-10-24 12:46:43;Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2004;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2004;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Schwangerschaftskonfliktberatungen Berlin 2011;Jahr;31.12.2011;2014-10-24 12:46:44;Gesundheitsberichterstattung Berlin: Kontext Schwangerschaftskonfliktberatungen Berlin 2011;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-schwangerschaftskonfliktberatungen-berlin-0;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Bezirk;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Sozialdaten&bereich=Bundessozialhilfegesetz - BSHG/ bis 2004&thema=Hilfe zur Arbeit (BSHG)&unterthema=Ausgaben und Einnahmen;Quartal;vom 31.03.2004 bis 31.12.2004;2014-10-24 12:46:44;Sozialstatistisches Berichtswesen Berlin: Bundessozialhilfegesetz - BSHG/ bis 2004 -> Hilfe zur Arbeit (BSHG) -> Ausgaben und Einnahmen;document;http://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-bundessozialhilfegesetz-bshg-bis-2004-hilfe-z-0;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Einschulungsuntersuchung Berlin 2007;Jahr;31.12.2008;2014-10-24 12:46:45;Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2007;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2007;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=HBSC Studie Berlin 2006;Jahr;31.12.2007;2014-10-24 12:46:45;Gesundheitsberichterstattung Berlin: Kontext HBSC Studie Berlin 2006;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-hbsc-studie-berlin-2006;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Bezirk;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Sozialdaten&bereich=Grundsicherungsgesetz - GSiG/ bis 2004&thema=Grundsicherung (GSiG)&unterthema=Empfänger/innen und Bedarfsgemeinschaften;Monat;vom 31.01.2004 bis 31.12.2004;2014-10-24 12:46:46;Sozialstatistisches Berichtswesen Berlin: Grundsicherungsgesetz - GSiG/ bis 2004 -> Grundsicherung (GSiG) -> Empfänger/innen und Bedarfsgemeinschaften;document;http://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-grundsicherungsgesetz-gsig-bis-2004;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Einschulungsuntersuchung Berlin 2010;Jahr;30.06.2011;2014-10-24 12:46:47;Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2010;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2010;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Einschulungsuntersuchung Berlin 2007/2008;Jahr;30.06.2009;2014-10-24 12:46:48;Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2007/2008;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-20072008;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Bezirk;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Sozialdaten&bereich=Pflegegeldgesetz - PflegeG/ bis 2003&thema=Pflegegeld&unterthema=Ausgaben und Einnahmen;Quartal;vom 31.03.2001 bis 31.12.2003;2014-10-24 12:46:48;Sozialstatistisches Berichtswesen Berlin: Pflegegeldgesetz - PflegeG/ bis 2003 -> Pflegegeld -> Ausgaben und Einnahmen;document;http://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-pflegegeldgesetz-pflegeg-bis-2003-pflegegeld;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Einschulungsuntersuchung Berlin 2009;Jahr;31.12.2010;2014-10-24 12:46:49;Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2009;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2009;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Geburtsgeschehen in Berlin 2011;Jahr;31.12.2011;2014-10-24 12:46:49;Gesundheitsberichterstattung Berlin: Kontext Geburtsgeschehen in Berlin 2011;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-geburtsgeschehen-berlin-2011;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Bezirksprofile Berlin 2012/2013;Jahr;31.07.2013;2014-10-24 12:46:50;Gesundheitsberichterstattung Berlin: Kontext Bezirksprofile Berlin 2012/2013;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-bezirksprofile-berlin-20122013;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kategorie,Bereich,Thema,Unterthema&kategorie=Sozialdaten&bereich=Bundessozialhilfegesetz - BSHG/ bis 2004&thema=Wohnhilfe (BSHG)&unterthema=Haushalte und Personen;Quartal;vom 30.06.2001 bis 31.12.2004;2014-10-24 12:46:50;Sozialstatistisches Berichtswesen Berlin: Bundessozialhilfegesetz - BSHG/ bis 2004 -> Wohnhilfe (BSHG) -> Haushalte und Personen;document;http://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-bundessozialhilfegesetz-bshg-bis-2004-wohnhilfe;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Bezirk;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=KJGD Berlin 2009;Jahr;31.12.2009;2014-10-24 12:46:51;Gesundheitsberichterstattung Berlin: Kontext KJGD Berlin 2009;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-kjgd-berlin-2009;[];
19.02.2014;Uwe.Imme AT sengs.berlin.de;Berlin;Berlin;['Gesundheit', 'Sozialleistungen'];0;Creative Commons Namensnennung;Senatsverwaltung für Gesundheit und Soziales Berlin;19.02.2014;http://www.gsi-berlin.info/gsi_odp.asp?seite=1&CBFest=Kontext&kontext=Einschulungsuntersuchung Berlin 2011;Jahr;15.02.2012;2014-10-24 12:46:52;Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2011;document;http://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2011;[];
